archive,member,task,state,verdict
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#38,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#4,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#41,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#47,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#49,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#50,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#59,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#64,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#66,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#67,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#71,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#73,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#74,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#82,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#88,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#89,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#9,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#92,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#94,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",superhero#99,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#0,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#10,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#100,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#101,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#102,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#103,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#107,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#108,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#109,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#111,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#115,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#118,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#120,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#121,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#122,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#128,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#130,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#132,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#135,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#141,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#142,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#144,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#145,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#146,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#151,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#16,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#19,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#2,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#20,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#25,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#30,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#31,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#32,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#34,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#39,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#40,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#45,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#47,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#48,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#52,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#53,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#55,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#61,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#64,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#66,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#67,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#68,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#7,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#70,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#72,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#74,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#76,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#77,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#8,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#97,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",thrombosis_prediction#99,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#0,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#1,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#101,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#102,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#108,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#11,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#113,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#114,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#116,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#117,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#120,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#121,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#123,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#126,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#127,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#128,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#131,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#134,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#140,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#141,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#16,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#25,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#27,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#3,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#32,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#37,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#38,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#41,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#42,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#45,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#49,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#52,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#53,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#55,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#57,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#59,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#6,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#60,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#64,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#69,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#76,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#81,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#83,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#85,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#86,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#88,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#92,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#94,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#96,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_schema_link",toxicology#98,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#1,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#11,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#15,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#16,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#17,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#25,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#26,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#28,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#31,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#34,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#35,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#39,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#44,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#46,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#50,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#52,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#59,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#6,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#60,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#62,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#64,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#66,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#68,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#7,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#77,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#78,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#81,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#83,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#85,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",california_schools#87,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#103,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#110,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#111,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#112,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#113,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#116,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#117,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#118,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#119,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#12,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#121,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#128,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#129,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#132,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#137,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#138,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#143,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#146,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#148,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#15,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#150,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#155,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#156,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#157,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#159,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#160,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#161,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#163,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#165,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#166,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#167,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#170,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#172,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#175,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#18,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#180,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#183,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#184,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#185,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#22,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#24,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#3,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#31,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#33,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#45,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#50,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#54,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#55,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#62,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#64,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#65,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#68,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#7,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#70,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#73,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#74,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#82,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#83,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#86,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#87,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#91,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#95,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#98,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",codebase_community#99,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",debit_card_specializing#11,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",debit_card_specializing#17,included,0
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",debit_card_specializing#19,included,1
bird_phase2,"('ernie', 1, 'C')|p2_C_ernie_s1_hint_guard",debit_card_specializing#2,included,1
